Frame ICR1 OCR1 ICR2 OCR2 ICR3 OCR3 ICR4 OCR4 Rt1 Lt1 Rt2 Lt2 Rt3 Lt3 Rt4 Lt4
1 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.720333E+00 2.211693E+00 0.000000E+00 0.000000E+00 6.510784E-02 6.499936E-02 6.510752E-02 6.508960E-02 6.510848E-02 8.370368E-02 6.510816E-02 6.505760E-02
2 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.257908E+00 1.684982E+00 0.000000E+00 0.000000E+00 4.213696E-02 4.206016E-02 4.213696E-02 4.212736E-02 4.213696E-02 5.644160E-02 4.213696E-02 4.212000E-02
3 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.834113E+00 2.327685E+00 0.000000E+00 0.000000E+00 4.253120E-02 4.245440E-02 4.253088E-02 4.251712E-02 4.253152E-02 5.397632E-02 4.253152E-02 4.251392E-02
4 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.521586E+00 2.004490E+00 0.000000E+00 0.000000E+00 4.140704E-02 4.134592E-02 4.140672E-02 4.139840E-02 4.140704E-02 5.454720E-02 4.140704E-02 4.139008E-02
5 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 2.022202E+00 2.573423E+00 0.000000E+00 0.000000E+00 5.440224E-02 5.433184E-02 5.440224E-02 5.438016E-02 5.440224E-02 6.923008E-02 5.440224E-02 5.438112E-02
6 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.532529E+00 1.903016E+00 0.000000E+00 0.000000E+00 4.046208E-02 4.041024E-02 4.046208E-02 4.045440E-02 4.046208E-02 5.024128E-02 4.046208E-02 4.044832E-02
7 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.517174E+00 1.946851E+00 0.000000E+00 0.000000E+00 3.955136E-02 3.949088E-02 3.955136E-02 3.954176E-02 3.955104E-02 5.075136E-02 3.955104E-02 3.953792E-02
8 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.996837E+00 2.613000E+00 0.000000E+00 0.000000E+00 4.056640E-02 4.050592E-02 4.056640E-02 4.055232E-02 4.056640E-02 5.308160E-02 4.056640E-02 4.052864E-02
9 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.888004E+00 2.359755E+00 0.000000E+00 0.000000E+00 4.237728E-02 4.232032E-02 4.237728E-02 4.236992E-02 4.237728E-02 5.296576E-02 4.237728E-02 4.236288E-02
10 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.733196E+00 2.279185E+00 0.000000E+00 0.000000E+00 4.212032E-02 4.206208E-02 4.212032E-02 4.210336E-02 4.212032E-02 5.538816E-02 4.212032E-02 4.210656E-02
11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.855966E+00 2.419549E+00 0.000000E+00 0.000000E+00 4.256992E-02 4.252128E-02 4.256992E-02 4.256032E-02 4.256992E-02 5.549504E-02 4.256992E-02 4.255264E-02
12 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.494523E+00 1.945119E+00 0.000000E+00 0.000000E+00 4.215776E-02 4.211200E-02 4.215648E-02 4.214784E-02 4.215680E-02 5.486592E-02 4.215712E-02 4.212384E-02
13 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.808259E+00 2.301074E+00 0.000000E+00 0.000000E+00 4.258784E-02 4.253600E-02 4.258848E-02 4.257664E-02 4.258880E-02 5.419456E-02 4.258880E-02 4.257504E-02
14 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.687288E+00 2.280831E+00 0.000000E+00 0.000000E+00 4.209024E-02 4.204416E-02 4.209024E-02 4.208320E-02 4.208992E-02 5.689536E-02 4.208992E-02 4.207648E-02
15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.625641E+00 2.049628E+00 0.000000E+00 0.000000E+00 4.244672E-02 4.239392E-02 4.244672E-02 4.242976E-02 4.244672E-02 5.351680E-02 4.244672E-02 4.243232E-02
16 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.998788E+00 2.609888E+00 0.000000E+00 0.000000E+00 4.253056E-02 4.249024E-02 4.253056E-02 4.252320E-02 4.253056E-02 5.553152E-02 4.253056E-02 4.251680E-02
17 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.818816E+00 2.566172E+00 0.000000E+00 0.000000E+00 4.013760E-02 4.008992E-02 4.013760E-02 4.013024E-02 4.013760E-02 5.662976E-02 4.013760E-02 4.012704E-02
18 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.519387E+00 2.065402E+00 0.000000E+00 0.000000E+00 4.212320E-02 4.208832E-02 4.212256E-02 4.211392E-02 4.212256E-02 5.725952E-02 4.212256E-02 4.211296E-02
19 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.898869E+00 2.437945E+00 0.000000E+00 0.000000E+00 4.265888E-02 4.262080E-02 4.265888E-02 4.265120E-02 4.265888E-02 5.476864E-02 4.265888E-02 4.264512E-02
20 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.851658E+00 2.335725E+00 0.000000E+00 0.000000E+00 3.510688E-02 3.506816E-02 3.510688E-02 3.510048E-02 3.510688E-02 4.428416E-02 3.510688E-02 3.509728E-02
21 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.881510E+00 2.362135E+00 0.000000E+00 0.000000E+00 4.783808E-02 4.779712E-02 4.783808E-02 4.783072E-02 4.783808E-02 6.005760E-02 4.783808E-02 4.782432E-02
22 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.841708E+00 2.431888E+00 0.000000E+00 0.000000E+00 4.235392E-02 4.231616E-02 4.235392E-02 4.234880E-02 4.235392E-02 5.592512E-02 4.235392E-02 4.232320E-02
23 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.843421E+00 2.457634E+00 0.000000E+00 0.000000E+00 4.231712E-02 4.227232E-02 4.231712E-02 4.231008E-02 4.231712E-02 5.641536E-02 4.231712E-02 4.230336E-02
24 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.581597E+00 1.982838E+00 0.000000E+00 0.000000E+00 4.236352E-02 4.232832E-02 4.236352E-02 4.235648E-02 4.236352E-02 5.311040E-02 4.236352E-02 4.235360E-02
