Frame ICR1 OCR1 ICR2 OCR2 ICR3 OCR3 ICR4 OCR4 Rt1 Lt1 Rt2 Lt2 Rt3 Lt3 Rt4 Lt4
1 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.630293E+00 2.218774E+00 0.000000E+00 0.000000E+00 6.625280E-02 6.612736E-02 6.625280E-02 6.622848E-02 6.625280E-02 9.016576E-02 6.625280E-02 6.622144E-02
2 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.520243E+00 1.914328E+00 0.000000E+00 0.000000E+00 3.552192E-02 3.546752E-02 3.552192E-02 3.551232E-02 3.552160E-02 4.472768E-02 3.552192E-02 3.550496E-02
3 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 2.035445E+00 2.555908E+00 0.000000E+00 0.000000E+00 4.225504E-02 4.219104E-02 4.225536E-02 4.223872E-02 4.225504E-02 5.305856E-02 4.225536E-02 4.221472E-02
4 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.811422E+00 2.555557E+00 0.000000E+00 0.000000E+00 4.030400E-02 4.024224E-02 4.030432E-02 4.029440E-02 4.030432E-02 5.686080E-02 4.030432E-02 4.028704E-02
5 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.930248E+00 2.311338E+00 0.000000E+00 0.000000E+00 4.196640E-02 4.190016E-02 4.196704E-02 4.195712E-02 4.196704E-02 5.025152E-02 4.196704E-02 4.194656E-02
6 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.402126E+00 1.957944E+00 0.000000E+00 0.000000E+00 4.136960E-02 4.131840E-02 4.136992E-02 4.135776E-02 4.136992E-02 5.776896E-02 4.136960E-02 4.132896E-02
7 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.873561E+00 2.347802E+00 0.000000E+00 0.000000E+00 4.003744E-02 3.997664E-02 4.003744E-02 4.002272E-02 4.003744E-02 5.017024E-02 4.003744E-02 4.002016E-02
8 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.573985E+00 1.893507E+00 0.000000E+00 0.000000E+00 4.066528E-02 4.060448E-02 4.066528E-02 4.065792E-02 4.066528E-02 4.892032E-02 4.066528E-02 4.064832E-02
9 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.889273E+00 2.455796E+00 0.000000E+00 0.000000E+00 4.234848E-02 4.229472E-02 4.234816E-02 4.234112E-02 4.234880E-02 5.504704E-02 4.234848E-02 4.233184E-02
10 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.502783E+00 1.833711E+00 0.000000E+00 0.000000E+00 3.926464E-02 3.921600E-02 3.926464E-02 3.925504E-02 3.926464E-02 4.791040E-02 3.926464E-02 3.923040E-02
11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.533514E+00 2.061114E+00 0.000000E+00 0.000000E+00 3.978432E-02 3.972928E-02 3.978432E-02 3.977248E-02 3.978432E-02 5.347072E-02 3.978432E-02 3.977088E-02
12 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.467148E+00 1.922283E+00 0.000000E+00 0.000000E+00 3.953632E-02 3.949280E-02 3.953664E-02 3.952416E-02 3.953632E-02 5.179904E-02 3.953664E-02 3.952256E-02
13 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 2.039159E+00 2.648285E+00 0.000000E+00 0.000000E+00 4.266912E-02 4.261344E-02 4.266912E-02 4.266144E-02 4.266912E-02 5.541376E-02 4.266912E-02 4.265184E-02
14 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.784383E+00 2.354152E+00 0.000000E+00 0.000000E+00 4.035424E-02 4.031104E-02 4.035424E-02 4.034688E-02 4.035424E-02 5.323776E-02 4.035424E-02 4.031968E-02
15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 2.100550E+00 2.718229E+00 0.000000E+00 0.000000E+00 4.046784E-02 4.041504E-02 4.046784E-02 4.046016E-02 4.046752E-02 5.236480E-02 4.046784E-02 4.045408E-02
16 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.739755E+00 2.233436E+00 0.000000E+00 0.000000E+00 4.253536E-02 4.248800E-02 4.253568E-02 4.252416E-02 4.253536E-02 5.460352E-02 4.253568E-02 4.252288E-02
17 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.709246E+00 2.112738E+00 0.000000E+00 0.000000E+00 4.212544E-02 4.207264E-02 4.212544E-02 4.211296E-02 4.212544E-02 5.206848E-02 4.212544E-02 4.211136E-02
18 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.514761E+00 1.940612E+00 0.000000E+00 0.000000E+00 4.225472E-02 4.221152E-02 4.225472E-02 4.225024E-02 4.225472E-02 5.413376E-02 4.225472E-02 4.224128E-02
19 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.763400E+00 2.223235E+00 0.000000E+00 0.000000E+00 3.913184E-02 3.909120E-02 3.913216E-02 3.912576E-02 3.913216E-02 4.933568E-02 3.913248E-02 3.912256E-02
20 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.666083E+00 2.113603E+00 0.000000E+00 0.000000E+00 4.021600E-02 4.017792E-02 4.021600E-02 4.020832E-02 4.021568E-02 5.101568E-02 4.021568E-02 4.020544E-02
21 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.706019E+00 2.257912E+00 0.000000E+00 0.000000E+00 3.986016E-02 3.982528E-02 3.985952E-02 3.985056E-02 3.985984E-02 5.275264E-02 3.985920E-02 3.985024E-02
22 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 2.104075E+00 2.718440E+00 0.000000E+00 0.000000E+00 4.230368E-02 4.226624E-02 4.230336E-02 4.229920E-02 4.230368E-02 5.465472E-02 4.230368E-02 4.229344E-02
23 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.959523E+00 2.668688E+00 0.000000E+00 0.000000E+00 2.960256E-02 2.957536E-02 2.960256E-02 2.959744E-02 2.960256E-02 4.031552E-02 2.960256E-02 2.959520E-02
24 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.434023E+00 1.830211E+00 0.000000E+00 0.000000E+00 5.299872E-02 5.294144E-02 5.299936E-02 5.298784E-02 5.299936E-02 6.764096E-02 5.299904E-02 5.296576E-02
25 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.468878E+00 1.742667E+00 0.000000E+00 0.000000E+00 4.016832E-02 4.013024E-02 4.016832E-02 4.016352E-02 4.016832E-02 4.765376E-02 4.016832E-02 4.015808E-02
26 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.774602E+00 2.292013E+00 0.000000E+00 0.000000E+00 4.057568E-02 4.053888E-02 4.057568E-02 4.056672E-02 4.057568E-02 5.240384E-02 4.057536E-02 4.056576E-02
27 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.478917E+00 1.741253E+00 0.000000E+00 0.000000E+00 4.192384E-02 4.188448E-02 4.192384E-02 4.191872E-02 4.192384E-02 4.935808E-02 4.192384E-02 4.191392E-02
28 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.672068E+00 2.119426E+00 0.000000E+00 0.000000E+00 4.246368E-02 4.243456E-02 4.246336E-02 4.245952E-02 4.246432E-02 5.382400E-02 4.246432E-02 4.245376E-02
29 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.741696E+00 2.089818E+00 0.000000E+00 0.000000E+00 4.019488E-02 4.016512E-02 4.019488E-02 4.018272E-02 4.019488E-02 4.822656E-02 4.019424E-02 4.018464E-02
30 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.938527E+00 2.501226E+00 0.000000E+00 0.000000E+00 3.198400E-02 3.195744E-02 3.198432E-02 3.197952E-02 3.198432E-02 4.126656E-02 3.198432E-02 3.195744E-02
