Frame ICR1 OCR1 ICR2 OCR2 ICR3 OCR3 ICR4 OCR4 Rt1 Lt1 Rt2 Lt2 Rt3 Lt3 Rt4 Lt4
1 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.501701E+00 2.081959E+00 0.000000E+00 0.000000E+00 4.995296E-02 4.955744E-02 4.995296E-02 4.991392E-02 4.995296E-02 6.925376E-02 4.995296E-02 4.979296E-02
2 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.450977E+00 1.949292E+00 0.000000E+00 0.000000E+00 4.206656E-02 4.176032E-02 4.206656E-02 4.203424E-02 4.206656E-02 5.651200E-02 4.206656E-02 4.192928E-02
3 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.727114E+00 2.752731E+00 0.000000E+00 0.000000E+00 3.996000E-02 3.966560E-02 3.996064E-02 3.992224E-02 3.996032E-02 6.368896E-02 3.996064E-02 3.984608E-02
4 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.505695E+00 2.210974E+00 0.000000E+00 0.000000E+00 4.251488E-02 4.219776E-02 4.251424E-02 4.246336E-02 4.251520E-02 6.242944E-02 4.251456E-02 4.237856E-02
5 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.824995E+00 2.481414E+00 0.000000E+00 0.000000E+00 4.110560E-02 4.081088E-02 4.110560E-02 4.108000E-02 4.110560E-02 5.588992E-02 4.110560E-02 4.098944E-02
6 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.529613E+00 2.063283E+00 0.000000E+00 0.000000E+00 4.119648E-02 4.097312E-02 4.119648E-02 4.116416E-02 4.119648E-02 5.556800E-02 4.119648E-02 4.108224E-02
7 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.488174E+00 2.219913E+00 0.000000E+00 0.000000E+00 4.234400E-02 4.211968E-02 4.234400E-02 4.231840E-02 4.234400E-02 6.316160E-02 4.234400E-02 4.214944E-02
8 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.350568E+00 1.871428E+00 0.000000E+00 0.000000E+00 4.221376E-02 4.194144E-02 4.221376E-02 4.218080E-02 4.221376E-02 5.849216E-02 4.221376E-02 4.209952E-02
9 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.680744E+00 2.507741E+00 0.000000E+00 0.000000E+00 4.226912E-02 4.200800E-02 4.226912E-02 4.224288E-02 4.226912E-02 6.306560E-02 4.226912E-02 4.215488E-02
10 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.696344E+00 2.627516E+00 0.000000E+00 0.000000E+00 4.186464E-02 4.166304E-02 4.186464E-02 4.183840E-02 4.186464E-02 6.484352E-02 4.186432E-02 4.175104E-02
11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.576556E+00 2.352158E+00 0.000000E+00 0.000000E+00 4.123840E-02 4.104800E-02 4.123808E-02 4.121312E-02 4.123872E-02 6.152384E-02 4.123808E-02 4.112512E-02
12 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.759466E+00 2.626878E+00 0.000000E+00 0.000000E+00 4.263616E-02 4.240864E-02 4.263616E-02 4.259072E-02 4.263616E-02 6.365312E-02 4.263616E-02 4.254496E-02
13 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.689189E+00 2.580163E+00 0.000000E+00 0.000000E+00 4.263360E-02 4.243200E-02 4.263328E-02 4.260800E-02 4.263296E-02 6.511936E-02 4.263328E-02 4.254272E-02
14 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.678493E+00 2.339921E+00 0.000000E+00 0.000000E+00 4.230912E-02 4.208160E-02 4.230912E-02 4.228928E-02 4.230912E-02 5.898048E-02 4.230912E-02 4.219488E-02
15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.740472E+00 2.486276E+00 0.000000E+00 0.000000E+00 2.815424E-02 2.803136E-02 2.815424E-02 2.813408E-02 2.815456E-02 4.021760E-02 2.815424E-02 2.808640E-02
16 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.700741E+00 2.464783E+00 0.000000E+00 0.000000E+00 4.057120E-02 4.041568E-02 4.057152E-02 4.053984E-02 4.057152E-02 5.879552E-02 4.057184E-02 4.048128E-02
17 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.530040E+00 2.165138E+00 0.000000E+00 0.000000E+00 4.249152E-02 4.232384E-02 4.249152E-02 4.247168E-02 4.249152E-02 6.012736E-02 4.249152E-02 4.240064E-02
18 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.744888E+00 2.522880E+00 0.000000E+00 0.000000E+00 4.241184E-02 4.221792E-02 4.241184E-02 4.238624E-02 4.241184E-02 6.132096E-02 4.241184E-02 4.232096E-02
19 2.369596E-02 2.360825E-02 2.361913E-02 2.360825E-02 3.566246E+00 4.107835E+00 0.000000E+00 0.000000E+00 4.235808E-02 4.220096E-02 4.235808E-02 4.233856E-02 4.235808E-02 4.878912E-02 4.235808E-02 4.220928E-02
20 1.416752E+00 1.287675E+00 4.296323E+00 4.026911E+00 5.755619E+01 2.842250E+01 0.000000E+00 0.000000E+00 4.271264E-02 3.882048E-02 4.271264E-02 4.003360E-02 4.271264E-02 2.109184E-02 4.271264E-02 4.262176E-02
21 1.883622E-01 1.876609E-01 3.360316E+00 3.213790E+00 3.662645E+01 2.364563E+01 0.000000E+00 0.000000E+00 4.263008E-02 4.247104E-02 4.262880E-02 4.076960E-02 4.262944E-02 2.752032E-02 4.262976E-02 4.256128E-02
22 0.000000E+00 0.000000E+00 1.702419E+00 1.701546E+00 3.448070E+01 2.204612E+01 0.000000E+00 0.000000E+00 4.055136E-02 4.040608E-02 4.055136E-02 4.053056E-02 4.055136E-02 2.592672E-02 4.055136E-02 4.048288E-02
23 2.361449E-02 2.352065E-02 7.059966E-01 6.820987E-01 3.046081E+01 2.095690E+01 0.000000E+00 0.000000E+00 4.251584E-02 4.234688E-02 4.251584E-02 4.107552E-02 4.251584E-02 2.924928E-02 4.251584E-02 4.242432E-02
24 0.000000E+00 0.000000E+00 4.475795E-01 4.474243E-01 3.133289E+01 2.185298E+01 0.000000E+00 0.000000E+00 4.246528E-02 4.229440E-02 4.246528E-02 4.245056E-02 4.246560E-02 2.961632E-02 4.246528E-02 4.229440E-02
25 0.000000E+00 0.000000E+00 3.066547E-01 3.065043E-01 2.964221E+01 2.015855E+01 0.000000E+00 0.000000E+00 4.241376E-02 4.229024E-02 4.241376E-02 4.239296E-02 4.241376E-02 2.884352E-02 4.241376E-02 4.232256E-02
26 0.000000E+00 0.000000E+00 2.413109E-02 2.411600E-02 2.584186E+01 1.955808E+01 0.000000E+00 0.000000E+00 4.146624E-02 4.135392E-02 4.146624E-02 4.144000E-02 4.146624E-02 3.138272E-02 4.146624E-02 4.139808E-02
27 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.642954E+01 1.394068E+01 0.000000E+00 0.000000E+00 4.110272E-02 4.099072E-02 4.110272E-02 4.107008E-02 4.110272E-02 3.487520E-02 4.110272E-02 4.103456E-02
28 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.554412E+00 2.256020E+00 0.000000E+00 0.000000E+00 4.122304E-02 4.105120E-02 4.122304E-02 4.120352E-02 4.122304E-02 5.982912E-02 4.122304E-02 4.115456E-02
29 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.479881E+00 2.011953E+00 0.000000E+00 0.000000E+00 4.125344E-02 4.114112E-02 4.125344E-02 4.123360E-02 4.125344E-02 5.608256E-02 4.125344E-02 4.118432E-02
30 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.756912E+00 2.538355E+00 0.000000E+00 0.000000E+00 4.215328E-02 4.204128E-02 4.215328E-02 4.210144E-02 4.215328E-02 6.090112E-02 4.215328E-02 4.200480E-02
31 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.462496E+00 2.120865E+00 0.000000E+00 0.000000E+00 4.243552E-02 4.232320E-02 4.243552E-02 4.241632E-02 4.243552E-02 6.153792E-02 4.243552E-02 4.236672E-02
32 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.421973E+00 2.060283E+00 0.000000E+00 0.000000E+00 4.222848E-02 4.210496E-02 4.222816E-02 4.219584E-02 4.222720E-02 6.118016E-02 4.222784E-02 4.215968E-02
33 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.395501E+00 2.032551E+00 0.000000E+00 0.000000E+00 4.231104E-02 4.215200E-02 4.231104E-02 4.229280E-02 4.231136E-02 6.162432E-02 4.231136E-02 4.224416E-02
34 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.621853E+00 2.216346E+00 0.000000E+00 0.000000E+00 4.196096E-02 4.184896E-02 4.196096E-02 4.194176E-02 4.196096E-02 5.734016E-02 4.196096E-02 4.189280E-02
35 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.794681E+00 2.542324E+00 0.000000E+00 0.000000E+00 4.130080E-02 4.119968E-02 4.130080E-02 4.127456E-02 4.130080E-02 5.850432E-02 4.130080E-02 4.123232E-02
36 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.418433E+00 1.873688E+00 0.000000E+00 0.000000E+00 4.162880E-02 4.151744E-02 4.162912E-02 4.159040E-02 4.162912E-02 5.498944E-02 4.162848E-02 4.156032E-02
37 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 2.054397E+00 2.840432E+00 0.000000E+00 0.000000E+00 4.189504E-02 4.177184E-02 4.189504E-02 4.186912E-02 4.189504E-02 5.792192E-02 4.189504E-02 4.176896E-02
38 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.750820E+00 2.411302E+00 0.000000E+00 0.000000E+00 4.230080E-02 4.213984E-02 4.230080E-02 4.228736E-02 4.230080E-02 5.825728E-02 4.230080E-02 4.223232E-02
39 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.862013E+00 2.708401E+00 0.000000E+00 0.000000E+00 4.246048E-02 4.233760E-02 4.246048E-02 4.244768E-02 4.246048E-02 6.176064E-02 4.246048E-02 4.241536E-02
40 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.428797E+00 2.141844E+00 0.000000E+00 0.000000E+00 4.061920E-02 4.051744E-02 4.061920E-02 4.059296E-02 4.061920E-02 6.089024E-02 4.061920E-02 4.057312E-02
