Frame ICR1 OCR1 ICR2 OCR2 ICR3 OCR3 ICR4 OCR4 Rt1 Lt1 Rt2 Lt2 Rt3 Lt3 Rt4 Lt4
1 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 2.163573E+00 2.845105E+00 0.000000E+00 0.000000E+00 7.627136E-02 7.614848E-02 7.627168E-02 7.624960E-02 7.627136E-02 1.002944E-01 7.627104E-02 7.621344E-02
2 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.668646E+00 2.141605E+00 0.000000E+00 0.000000E+00 4.015680E-02 4.008544E-02 4.015680E-02 4.013984E-02 4.015680E-02 5.153792E-02 4.015680E-02 4.013984E-02
3 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 2.045998E+00 2.592946E+00 0.000000E+00 0.000000E+00 4.203744E-02 4.196608E-02 4.203712E-02 4.202304E-02 4.203712E-02 5.327232E-02 4.203776E-02 4.202016E-02
4 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.456449E+00 1.784976E+00 0.000000E+00 0.000000E+00 4.257792E-02 4.250912E-02 4.257792E-02 4.256640E-02 4.257760E-02 5.217984E-02 4.257760E-02 4.256096E-02
5 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.607073E+00 2.055906E+00 0.000000E+00 0.000000E+00 4.231712E-02 4.226048E-02 4.231712E-02 4.230496E-02 4.231712E-02 5.413312E-02 4.231712E-02 4.229952E-02
6 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.781388E+00 2.350405E+00 0.000000E+00 0.000000E+00 4.041856E-02 4.036544E-02 4.041888E-02 4.040768E-02 4.041856E-02 5.332672E-02 4.041920E-02 4.040256E-02
7 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.772547E+00 2.126767E+00 0.000000E+00 0.000000E+00 4.231776E-02 4.225248E-02 4.231840E-02 4.230176E-02 4.231776E-02 5.077184E-02 4.231808E-02 4.230464E-02
8 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 2.031101E+00 2.591114E+00 0.000000E+00 0.000000E+00 4.283872E-02 4.277504E-02 4.283872E-02 4.282144E-02 4.283872E-02 5.464768E-02 4.283840E-02 4.280128E-02
9 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.991246E+00 2.536218E+00 0.000000E+00 0.000000E+00 4.218880E-02 4.214560E-02 4.218880E-02 4.217984E-02 4.218880E-02 5.373440E-02 4.218912E-02 4.217568E-02
10 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.496220E+00 2.002818E+00 0.000000E+00 0.000000E+00 4.144096E-02 4.138912E-02 4.144096E-02 4.142976E-02 4.144160E-02 5.547200E-02 4.144160E-02 4.142784E-02
11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.444530E+00 1.849772E+00 0.000000E+00 0.000000E+00 3.946432E-02 3.942240E-02 3.946432E-02 3.944864E-02 3.946432E-02 5.053504E-02 3.946432E-02 3.945152E-02
12 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.347166E+00 1.701529E+00 0.000000E+00 0.000000E+00 4.231488E-02 4.226176E-02 4.231488E-02 4.229952E-02 4.231488E-02 5.344384E-02 4.231488E-02 4.228096E-02
13 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.572376E+00 2.068842E+00 0.000000E+00 0.000000E+00 3.625216E-02 3.621152E-02 3.625184E-02 3.624512E-02 3.625216E-02 4.769600E-02 3.625216E-02 3.624160E-02
14 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 2.146844E+00 2.848245E+00 0.000000E+00 0.000000E+00 4.845088E-02 4.838752E-02 4.845088E-02 4.844096E-02 4.845088E-02 6.427904E-02 4.845088E-02 4.843424E-02
15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.692707E+00 2.264769E+00 0.000000E+00 0.000000E+00 4.194656E-02 4.190112E-02 4.194720E-02 4.193248E-02 4.194688E-02 5.612224E-02 4.194688E-02 4.193312E-02
