Frame ICR1 OCR1 ICR2 OCR2 ICR3 OCR3 ICR4 OCR4 Rt1 Lt1 Rt2 Lt2 Rt3 Lt3 Rt4 Lt4
1 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.582450E+00 1.985900E+00 0.000000E+00 0.000000E+00 6.193664E-02 6.182400E-02 6.193664E-02 6.191456E-02 6.193664E-02 7.772480E-02 6.193664E-02 6.190592E-02
2 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.992861E+00 2.527275E+00 0.000000E+00 0.000000E+00 4.115136E-02 4.107968E-02 4.115136E-02 4.113888E-02 4.115104E-02 5.218432E-02 4.115136E-02 4.113056E-02
3 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.407848E+00 1.736215E+00 0.000000E+00 0.000000E+00 4.262176E-02 4.254464E-02 4.262144E-02 4.260000E-02 4.262144E-02 5.256000E-02 4.262144E-02 4.258112E-02
4 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.938826E+00 2.399055E+00 0.000000E+00 0.000000E+00 4.126624E-02 4.120000E-02 4.126624E-02 4.125664E-02 4.126624E-02 5.106112E-02 4.126624E-02 4.124576E-02
5 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 2.118889E+00 2.696456E+00 0.000000E+00 0.000000E+00 4.153600E-02 4.147520E-02 4.153600E-02 4.152608E-02 4.153600E-02 5.285696E-02 4.153600E-02 4.151552E-02
6 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.673177E+00 1.955923E+00 0.000000E+00 0.000000E+00 4.243520E-02 4.238144E-02 4.243520E-02 4.242336E-02 4.243520E-02 4.960576E-02 4.243520E-02 4.239456E-02
7 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 2.055781E+00 2.669668E+00 0.000000E+00 0.000000E+00 4.232736E-02 4.227008E-02 4.232736E-02 4.231232E-02 4.232736E-02 5.496576E-02 4.232704E-02 4.231008E-02
8 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.484191E+00 2.120065E+00 0.000000E+00 0.000000E+00 4.245152E-02 4.238784E-02 4.245152E-02 4.243968E-02 4.245152E-02 6.063680E-02 4.245152E-02 4.243392E-02
9 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.905164E+00 2.531946E+00 0.000000E+00 0.000000E+00 4.147008E-02 4.141216E-02 4.147008E-02 4.146048E-02 4.147008E-02 5.511232E-02 4.147008E-02 4.145312E-02
10 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 2.171077E+00 2.580771E+00 0.000000E+00 0.000000E+00 4.146048E-02 4.141824E-02 4.146048E-02 4.145184E-02 4.146048E-02 4.928192E-02 4.146080E-02 4.142720E-02
11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.818175E+00 2.333905E+00 0.000000E+00 0.000000E+00 4.070432E-02 4.065120E-02 4.070400E-02 4.069504E-02 4.070432E-02 5.224832E-02 4.070400E-02 4.068768E-02
12 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.970710E+00 2.611507E+00 0.000000E+00 0.000000E+00 4.212064E-02 4.207584E-02 4.212128E-02 4.211456E-02 4.212128E-02 5.581504E-02 4.212160E-02 4.210784E-02
13 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.612744E+00 2.253030E+00 0.000000E+00 0.000000E+00 4.216544E-02 4.211008E-02 4.216544E-02 4.215360E-02 4.216544E-02 5.890432E-02 4.216544E-02 4.215200E-02
14 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.866089E+00 2.355692E+00 0.000000E+00 0.000000E+00 4.287488E-02 4.282624E-02 4.287456E-02 4.286496E-02 4.287488E-02 5.412160E-02 4.287488E-02 4.284064E-02
15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.678219E+00 2.019999E+00 0.000000E+00 0.000000E+00 3.217824E-02 3.214592E-02 3.217824E-02 3.217088E-02 3.217824E-02 3.873024E-02 3.217824E-02 3.216768E-02
16 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.795076E+00 2.372598E+00 0.000000E+00 0.000000E+00 4.847008E-02 4.841600E-02 4.847008E-02 4.845536E-02 4.847008E-02 6.406400E-02 4.847008E-02 4.845632E-02
17 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.718279E+00 2.218766E+00 0.000000E+00 0.000000E+00 4.191552E-02 4.188000E-02 4.191488E-02 4.191072E-02 4.191520E-02 5.412160E-02 4.191552E-02 4.190144E-02
