Frame ICR1 OCR1 ICR2 OCR2 ICR3 OCR3 ICR4 OCR4 Rt1 Lt1 Rt2 Lt2 Rt3 Lt3 Rt4 Lt4
1 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.904004E+00 2.402417E+00 0.000000E+00 0.000000E+00 6.618368E-02 6.607232E-02 6.618400E-02 6.616256E-02 6.618336E-02 8.350784E-02 6.618400E-02 6.613280E-02
2 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.698699E+00 2.062498E+00 0.000000E+00 0.000000E+00 4.121216E-02 4.114048E-02 4.121216E-02 4.120224E-02 4.121216E-02 5.003584E-02 4.121216E-02 4.119488E-02
3 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 2.033428E+00 2.506052E+00 0.000000E+00 0.000000E+00 4.229760E-02 4.222272E-02 4.229760E-02 4.228512E-02 4.229760E-02 5.212800E-02 4.229760E-02 4.228000E-02
4 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 2.077609E+00 2.652844E+00 0.000000E+00 0.000000E+00 3.995680E-02 3.989120E-02 3.995680E-02 3.994784E-02 3.995712E-02 5.101952E-02 3.995744E-02 3.994016E-02
5 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.769335E+00 2.288185E+00 0.000000E+00 0.000000E+00 4.239168E-02 4.233600E-02 4.239200E-02 4.238336E-02 4.239168E-02 5.481984E-02 4.239168E-02 4.237568E-02
6 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.934079E+00 2.499906E+00 0.000000E+00 0.000000E+00 4.240128E-02 4.234784E-02 4.240160E-02 4.238976E-02 4.240160E-02 5.480512E-02 4.240192E-02 4.238496E-02
7 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 2.057862E+00 2.702065E+00 0.000000E+00 0.000000E+00 4.033984E-02 4.027648E-02 4.033952E-02 4.032992E-02 4.033952E-02 5.296640E-02 4.033920E-02 4.032608E-02
8 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.733154E+00 2.252921E+00 0.000000E+00 0.000000E+00 4.039200E-02 4.032896E-02 4.039232E-02 4.038016E-02 4.039200E-02 5.250432E-02 4.039200E-02 4.037888E-02
9 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.527199E+00 2.002708E+00 0.000000E+00 0.000000E+00 3.994592E-02 3.989728E-02 3.994592E-02 3.993600E-02 3.994592E-02 5.238272E-02 3.994560E-02 3.993248E-02
10 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.721399E+00 2.192916E+00 0.000000E+00 0.000000E+00 4.240928E-02 4.235680E-02 4.240928E-02 4.239744E-02 4.240928E-02 5.402368E-02 4.240928E-02 4.239168E-02
