Frame ICR1 OCR1 ICR2 OCR2 ICR3 OCR3 ICR4 OCR4 Rt1 Lt1 Rt2 Lt2 Rt3 Lt3 Rt4 Lt4
1 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.404575E+00 1.854610E+00 0.000000E+00 0.000000E+00 5.553696E-02 5.544448E-02 5.553696E-02 5.552064E-02 5.553728E-02 7.333056E-02 5.553760E-02 5.551040E-02
2 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.748456E+00 2.233738E+00 0.000000E+00 0.000000E+00 4.118656E-02 4.111456E-02 4.118656E-02 4.116928E-02 4.118656E-02 5.261696E-02 4.118656E-02 4.116896E-02
3 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.647159E+00 2.276708E+00 0.000000E+00 0.000000E+00 4.128736E-02 4.121600E-02 4.128768E-02 4.127328E-02 4.128768E-02 5.706624E-02 4.128704E-02 4.127072E-02
4 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.681357E+00 2.027423E+00 0.000000E+00 0.000000E+00 4.044544E-02 4.038624E-02 4.044544E-02 4.043616E-02 4.044544E-02 4.876928E-02 4.044544E-02 4.042816E-02
5 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.954921E+00 2.472906E+00 0.000000E+00 0.000000E+00 4.246144E-02 4.240448E-02 4.246048E-02 4.244928E-02 4.246016E-02 5.370816E-02 4.246048E-02 4.242368E-02
6 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.865587E+00 2.385028E+00 0.000000E+00 0.000000E+00 4.234752E-02 4.228128E-02 4.234752E-02 4.233984E-02 4.234752E-02 5.413632E-02 4.234752E-02 4.233024E-02
7 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.858691E+00 2.258475E+00 0.000000E+00 0.000000E+00 4.250720E-02 4.244384E-02 4.250688E-02 4.249760E-02 4.250656E-02 5.164736E-02 4.250720E-02 4.249024E-02
8 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.969496E+00 2.461638E+00 0.000000E+00 0.000000E+00 4.062336E-02 4.057184E-02 4.062336E-02 4.061152E-02 4.062336E-02 5.077440E-02 4.062336E-02 4.060608E-02
9 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.710780E+00 2.032746E+00 0.000000E+00 0.000000E+00 4.033952E-02 4.029088E-02 4.033952E-02 4.032896E-02 4.033952E-02 4.792896E-02 4.033952E-02 4.032576E-02
10 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.756953E+00 2.375410E+00 0.000000E+00 0.000000E+00 4.041472E-02 4.036192E-02 4.041472E-02 4.040224E-02 4.041408E-02 5.464000E-02 4.041472E-02 4.040128E-02
11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.887092E+00 2.287909E+00 0.000000E+00 0.000000E+00 4.239680E-02 4.235136E-02 4.239648E-02 4.238976E-02 4.239680E-02 5.139968E-02 4.239616E-02 4.238016E-02
12 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.954450E+00 2.542871E+00 0.000000E+00 0.000000E+00 4.247200E-02 4.242304E-02 4.247200E-02 4.246464E-02 4.247168E-02 5.525568E-02 4.247200E-02 4.245792E-02
13 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.693308E+00 2.163460E+00 0.000000E+00 0.000000E+00 4.252448E-02 4.247552E-02 4.252448E-02 4.251264E-02 4.252448E-02 5.433088E-02 4.252448E-02 4.249024E-02
14 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.627052E+00 2.070287E+00 0.000000E+00 0.000000E+00 4.057408E-02 4.053088E-02 4.057408E-02 4.056416E-02 4.057408E-02 5.162560E-02 4.057408E-02 4.056032E-02
15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.872860E+00 2.480854E+00 0.000000E+00 0.000000E+00 4.111456E-02 4.105984E-02 4.111424E-02 4.110304E-02 4.111488E-02 5.446080E-02 4.111424E-02 4.110112E-02
16 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.658110E+00 2.121206E+00 0.000000E+00 0.000000E+00 4.101440E-02 4.097952E-02 4.101440E-02 4.100704E-02 4.101440E-02 5.246656E-02 4.101408E-02 4.100096E-02
17 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.656322E+00 2.064227E+00 0.000000E+00 0.000000E+00 4.166240E-02 4.161184E-02 4.166208E-02 4.165472E-02 4.166208E-02 5.192064E-02 4.166240E-02 4.162752E-02
18 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.886208E+00 2.258396E+00 0.000000E+00 0.000000E+00 4.029440E-02 4.026208E-02 4.029440E-02 4.028480E-02 4.029408E-02 4.824320E-02 4.029408E-02 4.028096E-02
19 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 2.238935E+00 3.057306E+00 0.000000E+00 0.000000E+00 4.153984E-02 4.150464E-02 4.153952E-02 4.153216E-02 4.153984E-02 5.672064E-02 4.153952E-02 4.152544E-02
20 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.851539E+00 2.367105E+00 0.000000E+00 0.000000E+00 4.266880E-02 4.262432E-02 4.266880E-02 4.266144E-02 4.266816E-02 5.454720E-02 4.266848E-02 4.265824E-02
21 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.425740E+00 1.647505E+00 0.000000E+00 0.000000E+00 3.156320E-02 3.153408E-02 3.156352E-02 3.155648E-02 3.156288E-02 3.647104E-02 3.156320E-02 3.155328E-02
22 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.412578E+00 1.808046E+00 0.000000E+00 0.000000E+00 5.309600E-02 5.304768E-02 5.309536E-02 5.308896E-02 5.309600E-02 6.795904E-02 5.309568E-02 5.307936E-02
23 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.936578E+00 2.547880E+00 0.000000E+00 0.000000E+00 3.924832E-02 3.921312E-02 3.924832E-02 3.923840E-02 3.924832E-02 5.163520E-02 3.924832E-02 3.923776E-02
24 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.932442E+00 2.584361E+00 0.000000E+00 0.000000E+00 4.140288E-02 4.136512E-02 4.140288E-02 4.139808E-02 4.140288E-02 5.536832E-02 4.140288E-02 4.139232E-02
25 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.884659E+00 2.402831E+00 0.000000E+00 0.000000E+00 4.244928E-02 4.240224E-02 4.244928E-02 4.244512E-02 4.244992E-02 5.411904E-02 4.244960E-02 4.243968E-02
26 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.680825E+00 2.273986E+00 0.000000E+00 0.000000E+00 4.045792E-02 4.043424E-02 4.045728E-02 4.045120E-02 4.045760E-02 5.473344E-02 4.045792E-02 4.044768E-02
27 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.814025E+00 2.426498E+00 0.000000E+00 0.000000E+00 4.244768E-02 4.241856E-02 4.244832E-02 4.244384E-02 4.244800E-02 5.677888E-02 4.244768E-02 4.243808E-02
28 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 2.067601E+00 2.530942E+00 0.000000E+00 0.000000E+00 2.805344E-02 2.803392E-02 2.805312E-02 2.805088E-02 2.805280E-02 3.433856E-02 2.805312E-02 2.804640E-02
29 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.701089E+00 2.194072E+00 0.000000E+00 0.000000E+00 4.056384E-02 4.053344E-02 4.056384E-02 4.055872E-02 4.056384E-02 5.231680E-02 4.056384E-02 4.053248E-02
