Frame ICR1 OCR1 ICR2 OCR2 ICR3 OCR3 ICR4 OCR4 Rt1 Lt1 Rt2 Lt2 Rt3 Lt3 Rt4 Lt4
1 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.739470E+00 2.212156E+00 0.000000E+00 0.000000E+00 5.921824E-02 5.911968E-02 5.921824E-02 5.919648E-02 5.921824E-02 7.530688E-02 5.921824E-02 5.918720E-02
2 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.235791E+00 1.647593E+00 0.000000E+00 0.000000E+00 4.127264E-02 4.119808E-02 4.127264E-02 4.125792E-02 4.127232E-02 5.502464E-02 4.127232E-02 4.124832E-02
3 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.677711E+00 2.132893E+00 0.000000E+00 0.000000E+00 4.172736E-02 4.165312E-02 4.172736E-02 4.171776E-02 4.172736E-02 5.304768E-02 4.172736E-02 4.170304E-02
4 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.745035E+00 2.079525E+00 0.000000E+00 0.000000E+00 4.183680E-02 4.177472E-02 4.183680E-02 4.182240E-02 4.183648E-02 4.985536E-02 4.183616E-02 4.179584E-02
5 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.799485E+00 2.236675E+00 0.000000E+00 0.000000E+00 4.113248E-02 4.108128E-02 4.113248E-02 4.112288E-02 4.113248E-02 5.112448E-02 4.113248E-02 4.111200E-02
6 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.954567E+00 2.637250E+00 0.000000E+00 0.000000E+00 4.246784E-02 4.240192E-02 4.246784E-02 4.245184E-02 4.246848E-02 5.729984E-02 4.246816E-02 4.244800E-02
7 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.526429E+00 1.878640E+00 0.000000E+00 0.000000E+00 4.258464E-02 4.251872E-02 4.258400E-02 4.257472E-02 4.258400E-02 5.240704E-02 4.258400E-02 4.254368E-02
8 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.648232E+00 2.118963E+00 0.000000E+00 0.000000E+00 4.247360E-02 4.240448E-02 4.247360E-02 4.246400E-02 4.247360E-02 5.460352E-02 4.247360E-02 4.245280E-02
9 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.671690E+00 2.071891E+00 0.000000E+00 0.000000E+00 4.247392E-02 4.241952E-02 4.247360E-02 4.246432E-02 4.247328E-02 5.263872E-02 4.247392E-02 4.245344E-02
10 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.459258E+00 1.835716E+00 0.000000E+00 0.000000E+00 4.249120E-02 4.243328E-02 4.249120E-02 4.247648E-02 4.249024E-02 5.345088E-02 4.249120E-02 4.245376E-02
