Frame ICR1 OCR1 ICR2 OCR2 ICR3 OCR3 ICR4 OCR4 Rt1 Lt1 Rt2 Lt2 Rt3 Lt3 Rt4 Lt4
1 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.789097E+00 2.211607E+00 0.000000E+00 0.000000E+00 6.149312E-02 6.137888E-02 6.149280E-02 6.147200E-02 6.149376E-02 7.601344E-02 6.149344E-02 6.146240E-02
2 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.718843E+00 2.029143E+00 0.000000E+00 0.000000E+00 4.188960E-02 4.181280E-02 4.188960E-02 4.187776E-02 4.188960E-02 4.945088E-02 4.188960E-02 4.186912E-02
3 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.790221E+00 2.491601E+00 0.000000E+00 0.000000E+00 4.133920E-02 4.126592E-02 4.133920E-02 4.132000E-02 4.133888E-02 5.753280E-02 4.133920E-02 4.129600E-02
4 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.778655E+00 2.234855E+00 0.000000E+00 0.000000E+00 4.161248E-02 4.153920E-02 4.161280E-02 4.160384E-02 4.161344E-02 5.228480E-02 4.161344E-02 4.158944E-02
5 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.492597E+00 1.965080E+00 0.000000E+00 0.000000E+00 4.020192E-02 4.013312E-02 4.020192E-02 4.019200E-02 4.020192E-02 5.292672E-02 4.020192E-02 4.017824E-02
6 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.990524E+00 2.530862E+00 0.000000E+00 0.000000E+00 4.069760E-02 4.063424E-02 4.069760E-02 4.068320E-02 4.069760E-02 5.174272E-02 4.069760E-02 4.067712E-02
7 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.610397E+00 2.083839E+00 0.000000E+00 0.000000E+00 4.222976E-02 4.217600E-02 4.222944E-02 4.221312E-02 4.222976E-02 5.464256E-02 4.222944E-02 4.220960E-02
8 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 2.042100E+00 2.581733E+00 0.000000E+00 0.000000E+00 4.260672E-02 4.255328E-02 4.260672E-02 4.259776E-02 4.260704E-02 5.386496E-02 4.260704E-02 4.258688E-02
9 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.477828E+00 1.856646E+00 0.000000E+00 0.000000E+00 2.639168E-02 2.634688E-02 2.639104E-02 2.638688E-02 2.639168E-02 3.315648E-02 2.639168E-02 2.637792E-02
10 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.960655E+00 2.527304E+00 0.000000E+00 0.000000E+00 4.233760E-02 4.228032E-02 4.233760E-02 4.232768E-02 4.233760E-02 5.457216E-02 4.233760E-02 4.231648E-02
