Frame ICR1 OCR1 ICR2 OCR2 ICR3 OCR3 ICR4 OCR4 Rt1 Lt1 Rt2 Lt2 Rt3 Lt3 Rt4 Lt4
1 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.818218E+00 2.251320E+00 0.000000E+00 0.000000E+00 7.151392E-02 7.139584E-02 7.151392E-02 7.149248E-02 7.151360E-02 8.854400E-02 7.151328E-02 7.145984E-02
2 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.878359E+00 2.410617E+00 0.000000E+00 0.000000E+00 3.567552E-02 3.561184E-02 3.567552E-02 3.566368E-02 3.567552E-02 4.578368E-02 3.567552E-02 3.566176E-02
3 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.774753E+00 2.189803E+00 0.000000E+00 0.000000E+00 2.648640E-02 2.644544E-02 2.648640E-02 2.647872E-02 2.648640E-02 3.267968E-02 2.648640E-02 2.647584E-02
4 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.653227E+00 2.101594E+00 0.000000E+00 0.000000E+00 4.235008E-02 4.229088E-02 4.234976E-02 4.234016E-02 4.234880E-02 5.383360E-02 4.234912E-02 4.232928E-02
5 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.789846E+00 2.260636E+00 0.000000E+00 0.000000E+00 4.246592E-02 4.239968E-02 4.246592E-02 4.245376E-02 4.246592E-02 5.363392E-02 4.246592E-02 4.242848E-02
6 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.528658E+00 1.834224E+00 0.000000E+00 0.000000E+00 4.252608E-02 4.246240E-02 4.252576E-02 4.251648E-02 4.252480E-02 5.102272E-02 4.252576E-02 4.250880E-02
7 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 2.024550E+00 2.524521E+00 0.000000E+00 0.000000E+00 4.198816E-02 4.193696E-02 4.198848E-02 4.197888E-02 4.198816E-02 5.235520E-02 4.198816E-02 4.197152E-02
8 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.927898E+00 2.513313E+00 0.000000E+00 0.000000E+00 4.098176E-02 4.092800E-02 4.098176E-02 4.097216E-02 4.098176E-02 5.342464E-02 4.098176E-02 4.094464E-02
9 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.667226E+00 2.214792E+00 0.000000E+00 0.000000E+00 4.199040E-02 4.193920E-02 4.199040E-02 4.198080E-02 4.199040E-02 5.578048E-02 4.199040E-02 4.197664E-02
10 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.539350E+00 1.923980E+00 0.000000E+00 0.000000E+00 4.158048E-02 4.152512E-02 4.158048E-02 4.156576E-02 4.158048E-02 5.196992E-02 4.158048E-02 4.156640E-02
