Frame ICR1 OCR1 ICR2 OCR2 ICR3 OCR3 ICR4 OCR4 Rt1 Lt1 Rt2 Lt2 Rt3 Lt3 Rt4 Lt4
1 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 2.007724E+00 2.513191E+00 0.000000E+00 0.000000E+00 6.525568E-02 6.513280E-02 6.525568E-02 6.523648E-02 6.525568E-02 8.168320E-02 6.525568E-02 6.522496E-02
2 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.822994E+00 2.405996E+00 0.000000E+00 0.000000E+00 4.114720E-02 4.108576E-02 4.114752E-02 4.113344E-02 4.114720E-02 5.430400E-02 4.114688E-02 4.112704E-02
3 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.805891E+00 2.067035E+00 0.000000E+00 0.000000E+00 4.208928E-02 4.202688E-02 4.208928E-02 4.207712E-02 4.208928E-02 4.817408E-02 4.208928E-02 4.205184E-02
4 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.524154E+00 1.983758E+00 0.000000E+00 0.000000E+00 4.133568E-02 4.126400E-02 4.133536E-02 4.132320E-02 4.133568E-02 5.379968E-02 4.133504E-02 4.131840E-02
5 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.935722E+00 2.332534E+00 0.000000E+00 0.000000E+00 4.029952E-02 4.023072E-02 4.029952E-02 4.028768E-02 4.029952E-02 4.855808E-02 4.029952E-02 4.028224E-02
6 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.853485E+00 2.365540E+00 0.000000E+00 0.000000E+00 4.100512E-02 4.093984E-02 4.100480E-02 4.099584E-02 4.100544E-02 5.233344E-02 4.100480E-02 4.096864E-02
7 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.748344E+00 2.291541E+00 0.000000E+00 0.000000E+00 4.232960E-02 4.227616E-02 4.232960E-02 4.231808E-02 4.232960E-02 5.547968E-02 4.232960E-02 4.231264E-02
8 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.826792E+00 2.324761E+00 0.000000E+00 0.000000E+00 4.215488E-02 4.210080E-02 4.215488E-02 4.214432E-02 4.215488E-02 5.364480E-02 4.215488E-02 4.213728E-02
9 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.717912E+00 2.164730E+00 0.000000E+00 0.000000E+00 4.249984E-02 4.243328E-02 4.249952E-02 4.249024E-02 4.249952E-02 5.355200E-02 4.249952E-02 4.248256E-02
10 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.598947E+00 1.951509E+00 0.000000E+00 0.000000E+00 4.253184E-02 4.246624E-02 4.253152E-02 4.251840E-02 4.253120E-02 5.190848E-02 4.253152E-02 4.249504E-02
11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.548162E+00 1.976687E+00 0.000000E+00 0.000000E+00 4.198944E-02 4.194336E-02 4.198944E-02 4.198144E-02 4.198944E-02 5.361152E-02 4.198944E-02 4.197568E-02
12 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.897652E+00 2.353814E+00 0.000000E+00 0.000000E+00 4.163456E-02 4.158272E-02 4.163424E-02 4.162080E-02 4.163456E-02 5.164160E-02 4.163488E-02 4.162112E-02
13 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.596233E+00 1.895390E+00 0.000000E+00 0.000000E+00 4.009824E-02 4.005504E-02 4.009824E-02 4.008864E-02 4.009728E-02 4.761152E-02 4.009792E-02 4.008096E-02
14 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.704384E+00 2.148836E+00 0.000000E+00 0.000000E+00 4.048704E-02 4.044448E-02 4.048704E-02 4.048032E-02 4.048704E-02 5.104448E-02 4.048672E-02 4.045344E-02
15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.852729E+00 2.381878E+00 0.000000E+00 0.000000E+00 4.156480E-02 4.152128E-02 4.156448E-02 4.155264E-02 4.156384E-02 5.343424E-02 4.156416E-02 4.155072E-02
16 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 2.026683E+00 2.677352E+00 0.000000E+00 0.000000E+00 4.145952E-02 4.141376E-02 4.145952E-02 4.145024E-02 4.145888E-02 5.476800E-02 4.145920E-02 4.144608E-02
17 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.988847E+00 2.628000E+00 0.000000E+00 0.000000E+00 4.223744E-02 4.218176E-02 4.223744E-02 4.222048E-02 4.223744E-02 5.580992E-02 4.223744E-02 4.222400E-02
18 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.300005E+00 1.772748E+00 0.000000E+00 0.000000E+00 4.230848E-02 4.227072E-02 4.230848E-02 4.229888E-02 4.230720E-02 5.768960E-02 4.230848E-02 4.229472E-02
