Frame ICR1 OCR1 ICR2 OCR2 ICR3 OCR3 ICR4 OCR4 Rt1 Lt1 Rt2 Lt2 Rt3 Lt3 Rt4 Lt4
1 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 2.031754E+00 2.616532E+00 0.000000E+00 0.000000E+00 6.153280E-02 6.142848E-02 6.153280E-02 6.151072E-02 6.153184E-02 7.923904E-02 6.153280E-02 6.150208E-02
2 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.721157E+00 2.103427E+00 0.000000E+00 0.000000E+00 4.183680E-02 4.177536E-02 4.183712E-02 4.182528E-02 4.183648E-02 5.112576E-02 4.183712E-02 4.182048E-02
3 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.792196E+00 2.357921E+00 0.000000E+00 0.000000E+00 4.241024E-02 4.234528E-02 4.241024E-02 4.240032E-02 4.241024E-02 5.579456E-02 4.241024E-02 4.239296E-02
4 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.814613E+00 2.379938E+00 0.000000E+00 0.000000E+00 4.243904E-02 4.238048E-02 4.243840E-02 4.243040E-02 4.243808E-02 5.565696E-02 4.243904E-02 4.242240E-02
5 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 2.132274E+00 2.764595E+00 0.000000E+00 0.000000E+00 4.268256E-02 4.261088E-02 4.268224E-02 4.267040E-02 4.268256E-02 5.533888E-02 4.268224E-02 4.264512E-02
6 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.820300E+00 2.300396E+00 0.000000E+00 0.000000E+00 3.955840E-02 3.949696E-02 3.955840E-02 3.954848E-02 3.955840E-02 4.999040E-02 3.955840E-02 3.954464E-02
7 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.789556E+00 2.297207E+00 0.000000E+00 0.000000E+00 4.135456E-02 4.129856E-02 4.135424E-02 4.134528E-02 4.135456E-02 5.308416E-02 4.135392E-02 4.134112E-02
8 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.817255E+00 2.495310E+00 0.000000E+00 0.000000E+00 4.127744E-02 4.122336E-02 4.127744E-02 4.127040E-02 4.127744E-02 5.667712E-02 4.127744E-02 4.126016E-02
9 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.550724E+00 2.059476E+00 0.000000E+00 0.000000E+00 4.127264E-02 4.121152E-02 4.127264E-02 4.126272E-02 4.127264E-02 5.481280E-02 4.127264E-02 4.125824E-02
10 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.873800E+00 2.347930E+00 0.000000E+00 0.000000E+00 4.216480E-02 4.210944E-02 4.216448E-02 4.215296E-02 4.216480E-02 5.283136E-02 4.216448E-02 4.215072E-02
11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 2.021984E+00 2.397788E+00 0.000000E+00 0.000000E+00 4.253952E-02 4.249440E-02 4.253984E-02 4.253056E-02 4.253920E-02 5.044480E-02 4.253984E-02 4.252288E-02
12 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.714182E+00 2.230566E+00 0.000000E+00 0.000000E+00 4.259008E-02 4.253440E-02 4.259008E-02 4.258272E-02 4.259008E-02 5.541824E-02 4.259008E-02 4.257632E-02
13 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 2.111638E+00 2.757243E+00 0.000000E+00 0.000000E+00 4.025760E-02 4.021440E-02 4.025760E-02 4.024992E-02 4.025760E-02 5.256384E-02 4.025760E-02 4.024384E-02
14 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.492450E+00 1.942362E+00 0.000000E+00 0.000000E+00 4.221664E-02 4.215872E-02 4.221664E-02 4.220480E-02 4.221664E-02 5.494208E-02 4.221632E-02 4.220256E-02
15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 2.358509E+00 2.879178E+00 0.000000E+00 0.000000E+00 4.028960E-02 4.024448E-02 4.028896E-02 4.027808E-02 4.028928E-02 4.918144E-02 4.028896E-02 4.027648E-02
16 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.757227E+00 2.286697E+00 0.000000E+00 0.000000E+00 4.154464E-02 4.149440E-02 4.154464E-02 4.153472E-02 4.154464E-02 5.406080E-02 4.154464E-02 4.153056E-02
17 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.514027E+00 1.946591E+00 0.000000E+00 0.000000E+00 4.161152E-02 4.157440E-02 4.161152E-02 4.160512E-02 4.161120E-02 5.349888E-02 4.161152E-02 4.158144E-02
18 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 2.149269E+00 2.526182E+00 0.000000E+00 0.000000E+00 2.652224E-02 2.648288E-02 2.652224E-02 2.651712E-02 2.652224E-02 3.117248E-02 2.652224E-02 2.651488E-02
19 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.777368E+00 2.129166E+00 0.000000E+00 0.000000E+00 5.683008E-02 5.678240E-02 5.683040E-02 5.682112E-02 5.682976E-02 6.807680E-02 5.682976E-02 5.681344E-02
20 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.720867E+00 2.145126E+00 0.000000E+00 0.000000E+00 4.242176E-02 4.238368E-02 4.242176E-02 4.241472E-02 4.242176E-02 5.287744E-02 4.242176E-02 4.240800E-02
21 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 2.073579E+00 2.865583E+00 0.000000E+00 0.000000E+00 4.292320E-02 4.288544E-02 4.292320E-02 4.291616E-02 4.292320E-02 5.931712E-02 4.292320E-02 4.291264E-02
22 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.936374E+00 2.408423E+00 0.000000E+00 0.000000E+00 4.235136E-02 4.231072E-02 4.235136E-02 4.234400E-02 4.235136E-02 5.267520E-02 4.235136E-02 4.234112E-02
23 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.774587E+00 2.389704E+00 0.000000E+00 0.000000E+00 4.226496E-02 4.221792E-02 4.226496E-02 4.225792E-02 4.226464E-02 5.691200E-02 4.226496E-02 4.225504E-02
24 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.758899E+00 2.204453E+00 0.000000E+00 0.000000E+00 4.264096E-02 4.260544E-02 4.264032E-02 4.263200E-02 4.264096E-02 5.344064E-02 4.264064E-02 4.263072E-02
25 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.850996E+00 2.319695E+00 0.000000E+00 0.000000E+00 4.052256E-02 4.048992E-02 4.052224E-02 4.051776E-02 4.052256E-02 5.078144E-02 4.052224E-02 4.051264E-02
26 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.384342E+00 1.806548E+00 0.000000E+00 0.000000E+00 4.262336E-02 4.258432E-02 4.262240E-02 4.261824E-02 4.262272E-02 5.562048E-02 4.262336E-02 4.261216E-02
27 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.649997E+00 2.003507E+00 0.000000E+00 0.000000E+00 4.242560E-02 4.239552E-02 4.242560E-02 4.242016E-02 4.242560E-02 5.151296E-02 4.242560E-02 4.241568E-02
28 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.395153E+00 1.844397E+00 0.000000E+00 0.000000E+00 4.229056E-02 4.226336E-02 4.228992E-02 4.228544E-02 4.229024E-02 5.590720E-02 4.228992E-02 4.228000E-02
29 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.779714E+00 2.283901E+00 0.000000E+00 0.000000E+00 3.371424E-02 3.368960E-02 3.371424E-02 3.370720E-02 3.371424E-02 4.326464E-02 3.371424E-02 3.370752E-02
30 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.633113E+00 2.157840E+00 0.000000E+00 0.000000E+00 5.144032E-02 5.140832E-02 5.144000E-02 5.143552E-02 5.144032E-02 6.796736E-02 5.143936E-02 5.143008E-02
31 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.611413E+00 2.057634E+00 0.000000E+00 0.000000E+00 4.033856E-02 4.031424E-02 4.033824E-02 4.033408E-02 4.033760E-02 5.150720E-02 4.033792E-02 4.032768E-02
32 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.860813E+00 2.307115E+00 0.000000E+00 0.000000E+00 4.031008E-02 4.028544E-02 4.031008E-02 4.030496E-02 4.031008E-02 4.997760E-02 4.031008E-02 4.030304E-02
33 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.608200E+00 2.095321E+00 0.000000E+00 0.000000E+00 4.104384E-02 4.101952E-02 4.104384E-02 4.103904E-02 4.104384E-02 5.347328E-02 4.104384E-02 4.103680E-02
34 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.956144E+00 2.632240E+00 0.000000E+00 0.000000E+00 4.140928E-02 4.138304E-02 4.140928E-02 4.139744E-02 4.140960E-02 5.572032E-02 4.140960E-02 4.139968E-02
35 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.854335E+00 2.323699E+00 0.000000E+00 0.000000E+00 4.260448E-02 4.257440E-02 4.260448E-02 4.260192E-02 4.260448E-02 5.338560E-02 4.260448E-02 4.259424E-02
36 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.703474E+00 2.200238E+00 0.000000E+00 0.000000E+00 4.226816E-02 4.224128E-02 4.226816E-02 4.226336E-02 4.226816E-02 5.459200E-02 4.226816E-02 4.226144E-02
37 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.896522E+00 2.389068E+00 0.000000E+00 0.000000E+00 4.060160E-02 4.057536E-02 4.060160E-02 4.059520E-02 4.060160E-02 5.114432E-02 4.060224E-02 4.059552E-02
38 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.516047E+00 2.060814E+00 0.000000E+00 0.000000E+00 4.221632E-02 4.218656E-02 4.221632E-02 4.221376E-02 4.221632E-02 5.738560E-02 4.221664E-02 4.220992E-02
