Frame ICR1 OCR1 ICR2 OCR2 ICR3 OCR3 ICR4 OCR4 Rt1 Lt1 Rt2 Lt2 Rt3 Lt3 Rt4 Lt4
1 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 2.012636E+00 2.600174E+00 0.000000E+00 0.000000E+00 5.615008E-02 5.604096E-02 5.615008E-02 5.613280E-02 5.615008E-02 7.253888E-02 5.615008E-02 5.612288E-02
2 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.704284E+00 2.190984E+00 0.000000E+00 0.000000E+00 4.107744E-02 4.100000E-02 4.107744E-02 4.106016E-02 4.107744E-02 5.280768E-02 4.107744E-02 4.105664E-02
3 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.768699E+00 2.180385E+00 0.000000E+00 0.000000E+00 4.127712E-02 4.120608E-02 4.127712E-02 4.126528E-02 4.127712E-02 5.088320E-02 4.127712E-02 4.123616E-02
4 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.387479E+00 1.709519E+00 0.000000E+00 0.000000E+00 4.036224E-02 4.029024E-02 4.036224E-02 4.035424E-02 4.036224E-02 4.972928E-02 4.036224E-02 4.034464E-02
5 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.626865E+00 2.129472E+00 0.000000E+00 0.000000E+00 3.381120E-02 3.375072E-02 3.381152E-02 3.380448E-02 3.381120E-02 4.425600E-02 3.381088E-02 3.379424E-02
6 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.772593E+00 2.138918E+00 0.000000E+00 0.000000E+00 4.909024E-02 4.900224E-02 4.909024E-02 4.907776E-02 4.909024E-02 5.923264E-02 4.909024E-02 4.906624E-02
7 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.533485E+00 2.020133E+00 0.000000E+00 0.000000E+00 4.108608E-02 4.102336E-02 4.108640E-02 4.107488E-02 4.108640E-02 5.412416E-02 4.108672E-02 4.106976E-02
8 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.762059E+00 2.184773E+00 0.000000E+00 0.000000E+00 4.256704E-02 4.251392E-02 4.256704E-02 4.255840E-02 4.256736E-02 5.277824E-02 4.256768E-02 4.255072E-02
9 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.750780E+00 2.271024E+00 0.000000E+00 0.000000E+00 4.227168E-02 4.221728E-02 4.227168E-02 4.226432E-02 4.227168E-02 5.483008E-02 4.227168E-02 4.225760E-02
10 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.557391E+00 1.982000E+00 0.000000E+00 0.000000E+00 4.238208E-02 4.233664E-02 4.238176E-02 4.237568E-02 4.238144E-02 5.393536E-02 4.238176E-02 4.234560E-02
11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 2.041770E+00 2.635067E+00 0.000000E+00 0.000000E+00 4.212512E-02 4.207904E-02 4.212448E-02 4.211520E-02 4.212416E-02 5.436224E-02 4.212480E-02 4.211104E-02
12 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.941288E+00 2.390881E+00 0.000000E+00 0.000000E+00 4.224384E-02 4.220096E-02 4.224384E-02 4.222944E-02 4.224384E-02 5.202624E-02 4.224384E-02 4.223040E-02
13 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.534083E+00 1.898897E+00 0.000000E+00 0.000000E+00 4.107648E-02 4.102336E-02 4.107648E-02 4.106848E-02 4.107648E-02 5.084224E-02 4.107648E-02 4.105920E-02
14 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 2.005730E+00 2.682113E+00 0.000000E+00 0.000000E+00 4.138528E-02 4.133984E-02 4.138528E-02 4.137824E-02 4.138528E-02 5.534080E-02 4.138528E-02 4.135136E-02
15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.403686E+00 1.969962E+00 0.000000E+00 0.000000E+00 4.061088E-02 4.055808E-02 4.061088E-02 4.060352E-02 4.060992E-02 5.699200E-02 4.061056E-02 4.059680E-02
16 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.682730E+00 2.170240E+00 0.000000E+00 0.000000E+00 4.100928E-02 4.096864E-02 4.100928E-02 4.100192E-02 4.100928E-02 5.288768E-02 4.100928E-02 4.099552E-02
17 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 2.031360E+00 2.576298E+00 0.000000E+00 0.000000E+00 4.036736E-02 4.031840E-02 4.036768E-02 4.035136E-02 4.036800E-02 5.119488E-02 4.036800E-02 4.035808E-02
18 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.616508E+00 1.905959E+00 0.000000E+00 0.000000E+00 4.144960E-02 4.141440E-02 4.144960E-02 4.144224E-02 4.144896E-02 4.886912E-02 4.144896E-02 4.143584E-02
19 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.609191E+00 1.955740E+00 0.000000E+00 0.000000E+00 4.039328E-02 4.036192E-02 4.039392E-02 4.038464E-02 4.039392E-02 4.909056E-02 4.039328E-02 4.036032E-02
20 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.749773E+00 2.198839E+00 0.000000E+00 0.000000E+00 4.229536E-02 4.225344E-02 4.229536E-02 4.228832E-02 4.229504E-02 5.314752E-02 4.229504E-02 4.228160E-02
21 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.883952E+00 2.408561E+00 0.000000E+00 0.000000E+00 4.193376E-02 4.189984E-02 4.193408E-02 4.192736E-02 4.193376E-02 5.360896E-02 4.193440E-02 4.192480E-02
