Frame ICR1 OCR1 ICR2 OCR2 ICR3 OCR3 ICR4 OCR4 Rt1 Lt1 Rt2 Lt2 Rt3 Lt3 Rt4 Lt4
1 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.988754E+00 2.610769E+00 0.000000E+00 0.000000E+00 6.588096E-02 6.577152E-02 6.588096E-02 6.586144E-02 6.588096E-02 8.648256E-02 6.588096E-02 6.582624E-02
2 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.626934E+00 2.160949E+00 0.000000E+00 0.000000E+00 4.118560E-02 4.111360E-02 4.118560E-02 4.117376E-02 4.118560E-02 5.470144E-02 4.118560E-02 4.116864E-02
3 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.704468E+00 2.248746E+00 0.000000E+00 0.000000E+00 4.224544E-02 4.218624E-02 4.224608E-02 4.223648E-02 4.224576E-02 5.573376E-02 4.224544E-02 4.222848E-02
4 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.993763E+00 2.626661E+00 0.000000E+00 0.000000E+00 4.263968E-02 4.258304E-02 4.263968E-02 4.262784E-02 4.263968E-02 5.617408E-02 4.263968E-02 4.262240E-02
5 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.695758E+00 2.143056E+00 0.000000E+00 0.000000E+00 4.246336E-02 4.240960E-02 4.246304E-02 4.245056E-02 4.246272E-02 5.366144E-02 4.246336E-02 4.244608E-02
6 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.081079E+00 1.409986E+00 0.000000E+00 0.000000E+00 4.255360E-02 4.248736E-02 4.255360E-02 4.254624E-02 4.255360E-02 5.549888E-02 4.255360E-02 4.253632E-02
7 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.795122E+00 2.314727E+00 0.000000E+00 0.000000E+00 4.233696E-02 4.227168E-02 4.233664E-02 4.232352E-02 4.233760E-02 5.459008E-02 4.233760E-02 4.232096E-02
8 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 2.078735E+00 2.527285E+00 0.000000E+00 0.000000E+00 4.233792E-02 4.229216E-02 4.233792E-02 4.233056E-02 4.233792E-02 5.147200E-02 4.233792E-02 4.230016E-02
9 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.910954E+00 2.406296E+00 0.000000E+00 0.000000E+00 4.238880E-02 4.233088E-02 4.238880E-02 4.237696E-02 4.238880E-02 5.337408E-02 4.238880E-02 4.237120E-02
10 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.626156E+00 2.026619E+00 0.000000E+00 0.000000E+00 4.243552E-02 4.239008E-02 4.243552E-02 4.242368E-02 4.243520E-02 5.288320E-02 4.243552E-02 4.242240E-02
11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.825046E+00 2.203775E+00 0.000000E+00 0.000000E+00 4.220032E-02 4.214464E-02 4.220032E-02 4.219040E-02 4.220032E-02 5.095616E-02 4.220032E-02 4.218624E-02
12 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 2.126759E+00 2.868311E+00 0.000000E+00 0.000000E+00 4.044192E-02 4.039904E-02 4.044192E-02 4.043264E-02 4.044192E-02 5.454208E-02 4.044192E-02 4.042752E-02
13 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.570227E+00 1.900617E+00 0.000000E+00 0.000000E+00 3.630400E-02 3.626304E-02 3.630432E-02 3.629696E-02 3.630400E-02 4.394176E-02 3.630336E-02 3.629024E-02
14 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.958654E+00 2.496488E+00 0.000000E+00 0.000000E+00 4.646464E-02 4.640448E-02 4.646496E-02 4.645312E-02 4.646528E-02 5.922368E-02 4.646464E-02 4.645152E-02
15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.348860E+00 1.798411E+00 0.000000E+00 0.000000E+00 4.225952E-02 4.222176E-02 4.225952E-02 4.225440E-02 4.225952E-02 5.634240E-02 4.225952E-02 4.224608E-02
16 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.725675E+00 2.267976E+00 0.000000E+00 0.000000E+00 4.056512E-02 4.053024E-02 4.056512E-02 4.055808E-02 4.056480E-02 5.331136E-02 4.056416E-02 4.055168E-02
17 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.972104E+00 2.518360E+00 0.000000E+00 0.000000E+00 4.209088E-02 4.204416E-02 4.209056E-02 4.207904E-02 4.209088E-02 5.374912E-02 4.209120E-02 4.205728E-02
18 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 2.256942E+00 2.880870E+00 0.000000E+00 0.000000E+00 4.165408E-02 4.161632E-02 4.165408E-02 4.164640E-02 4.165408E-02 5.316736E-02 4.165408E-02 4.164032E-02
