Frame ICR1 OCR1 ICR2 OCR2 ICR3 OCR3 ICR4 OCR4 Rt1 Lt1 Rt2 Lt2 Rt3 Lt3 Rt4 Lt4
1 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.674245E+00 2.067184E+00 0.000000E+00 0.000000E+00 6.869248E-02 6.858016E-02 6.869248E-02 6.867040E-02 6.869248E-02 8.481088E-02 6.869248E-02 6.863808E-02
2 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.861990E+00 2.345388E+00 0.000000E+00 0.000000E+00 4.135680E-02 4.129536E-02 4.135712E-02 4.134560E-02 4.135776E-02 5.209280E-02 4.135776E-02 4.133728E-02
3 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 2.146291E+00 2.821050E+00 0.000000E+00 0.000000E+00 4.147392E-02 4.141728E-02 4.147392E-02 4.146432E-02 4.147392E-02 5.451072E-02 4.147392E-02 4.145344E-02
4 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.830852E+00 2.432881E+00 0.000000E+00 0.000000E+00 4.151424E-02 4.146048E-02 4.151488E-02 4.150272E-02 4.151456E-02 5.516416E-02 4.151424E-02 4.149376E-02
5 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.694928E+00 2.189117E+00 0.000000E+00 0.000000E+00 4.248320E-02 4.241728E-02 4.248352E-02 4.247168E-02 4.248288E-02 5.486784E-02 4.248384E-02 4.246624E-02
6 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.599705E+00 2.084270E+00 0.000000E+00 0.000000E+00 4.126080E-02 4.119552E-02 4.126112E-02 4.125280E-02 4.126144E-02 5.375744E-02 4.126112E-02 4.124480E-02
7 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.722028E+00 2.101683E+00 0.000000E+00 0.000000E+00 3.949216E-02 3.943552E-02 3.949216E-02 3.947808E-02 3.949216E-02 4.819840E-02 3.949216E-02 3.947520E-02
8 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.890912E+00 2.590998E+00 0.000000E+00 0.000000E+00 4.284096E-02 4.278272E-02 4.284096E-02 4.283360E-02 4.284064E-02 5.870144E-02 4.284096E-02 4.280320E-02
9 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.167985E+00 1.544698E+00 0.000000E+00 0.000000E+00 2.654240E-02 2.651264E-02 2.654240E-02 2.653504E-02 2.654240E-02 3.510272E-02 2.654240E-02 2.653536E-02
10 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.968024E+00 2.607467E+00 0.000000E+00 0.000000E+00 4.065344E-02 4.061088E-02 4.065344E-02 4.063968E-02 4.065248E-02 5.385856E-02 4.065312E-02 4.064032E-02
11 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.624754E+00 2.054648E+00 0.000000E+00 0.000000E+00 4.185664E-02 4.181088E-02 4.185696E-02 4.184704E-02 4.185632E-02 5.292864E-02 4.185600E-02 4.183904E-02
12 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.962832E+00 2.428814E+00 0.000000E+00 0.000000E+00 4.076096E-02 4.071808E-02 4.076096E-02 4.075168E-02 4.076064E-02 5.043648E-02 4.076064E-02 4.074784E-02
13 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.993688E+00 2.532890E+00 0.000000E+00 0.000000E+00 4.263936E-02 4.259392E-02 4.263968E-02 4.263008E-02 4.263904E-02 5.416960E-02 4.263936E-02 4.262560E-02
14 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.735161E+00 2.120065E+00 0.000000E+00 0.000000E+00 4.150816E-02 4.146688E-02 4.150816E-02 4.150048E-02 4.150816E-02 5.071296E-02 4.150816E-02 4.149440E-02
15 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.789549E+00 2.286464E+00 0.000000E+00 0.000000E+00 4.023744E-02 4.019168E-02 4.023744E-02 4.022560E-02 4.023680E-02 5.140928E-02 4.023744E-02 4.022400E-02
16 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.860792E+00 2.425840E+00 0.000000E+00 0.000000E+00 4.245920E-02 4.241888E-02 4.245920E-02 4.245216E-02 4.245952E-02 5.535168E-02 4.245952E-02 4.244512E-02
17 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.606963E+00 2.126558E+00 0.000000E+00 0.000000E+00 4.232128E-02 4.228384E-02 4.232128E-02 4.231264E-02 4.232192E-02 5.600384E-02 4.232192E-02 4.228832E-02
18 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 2.060218E+00 2.621841E+00 0.000000E+00 0.000000E+00 4.271840E-02 4.267424E-02 4.271808E-02 4.271136E-02 4.271808E-02 5.436160E-02 4.271808E-02 4.270464E-02
19 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.524774E+00 1.858162E+00 0.000000E+00 0.000000E+00 4.197696E-02 4.194144E-02 4.197696E-02 4.196960E-02 4.197696E-02 5.115456E-02 4.197696E-02 4.196576E-02
20 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.856331E+00 2.458656E+00 0.000000E+00 0.000000E+00 4.148640E-02 4.144896E-02 4.148640E-02 4.147392E-02 4.148608E-02 5.494528E-02 4.148640E-02 4.147296E-02
21 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.900221E+00 2.393407E+00 0.000000E+00 0.000000E+00 4.052832E-02 4.048384E-02 4.052832E-02 4.052128E-02 4.052800E-02 5.104512E-02 4.052864E-02 4.051488E-02
22 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.749552E+00 2.299172E+00 0.000000E+00 0.000000E+00 4.001440E-02 3.997920E-02 4.001440E-02 4.000448E-02 4.001440E-02 5.258368E-02 4.001440E-02 3.998368E-02
23 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.524973E+00 1.931428E+00 0.000000E+00 0.000000E+00 3.934912E-02 3.931424E-02 3.934912E-02 3.934400E-02 3.934912E-02 4.983616E-02 3.934912E-02 3.933888E-02
24 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.823630E+00 2.314278E+00 0.000000E+00 0.000000E+00 4.277760E-02 4.273664E-02 4.277728E-02 4.277408E-02 4.277792E-02 5.428672E-02 4.277792E-02 4.276832E-02
25 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 2.206217E+00 2.656627E+00 0.000000E+00 0.000000E+00 4.215872E-02 4.212352E-02 4.215872E-02 4.214880E-02 4.215872E-02 5.076480E-02 4.215872E-02 4.214816E-02
26 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.848888E+00 2.488642E+00 0.000000E+00 0.000000E+00 4.219168E-02 4.215648E-02 4.219168E-02 4.218688E-02 4.219168E-02 5.678976E-02 4.219168E-02 4.218144E-02
27 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.814983E+00 2.356890E+00 0.000000E+00 0.000000E+00 4.242848E-02 4.238976E-02 4.242880E-02 4.242112E-02 4.242880E-02 5.509440E-02 4.242848E-02 4.241856E-02
28 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.997202E+00 2.617479E+00 0.000000E+00 0.000000E+00 3.705856E-02 3.703424E-02 3.705856E-02 3.705632E-02 3.705856E-02 4.856704E-02 3.705856E-02 3.703168E-02
29 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.833198E+00 2.298257E+00 0.000000E+00 0.000000E+00 3.654912E-02 3.652544E-02 3.654944E-02 3.654720E-02 3.654944E-02 4.582080E-02 3.654912E-02 3.653920E-02
30 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.341708E+00 1.797735E+00 0.000000E+00 0.000000E+00 3.726880E-02 3.724480E-02 3.726912E-02 3.726208E-02 3.726912E-02 4.993472E-02 3.726912E-02 3.726240E-02
31 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.979176E+00 2.718117E+00 0.000000E+00 0.000000E+00 4.194080E-02 4.191136E-02 4.194048E-02 4.193376E-02 4.194080E-02 5.759872E-02 4.194112E-02 4.193120E-02
32 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.722335E+00 2.264749E+00 0.000000E+00 0.000000E+00 4.238880E-02 4.236160E-02 4.238880E-02 4.238336E-02 4.238880E-02 5.573760E-02 4.238880E-02 4.237792E-02
33 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.841749E+00 2.361021E+00 0.000000E+00 0.000000E+00 4.235488E-02 4.232832E-02 4.235424E-02 4.235040E-02 4.235456E-02 5.429568E-02 4.235424E-02 4.234496E-02
34 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.691946E+00 2.138287E+00 0.000000E+00 0.000000E+00 4.255776E-02 4.253152E-02 4.255744E-02 4.255328E-02 4.255744E-02 5.378240E-02 4.255776E-02 4.254784E-02
35 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.621509E+00 2.114678E+00 0.000000E+00 0.000000E+00 4.255968E-02 4.253248E-02 4.255968E-02 4.255264E-02 4.255968E-02 5.550272E-02 4.255936E-02 4.252896E-02
36 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.629250E+00 2.073509E+00 0.000000E+00 0.000000E+00 4.051104E-02 4.048672E-02 4.051072E-02 4.050624E-02 4.051104E-02 5.155648E-02 4.051104E-02 4.050464E-02
37 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.910796E+00 2.523890E+00 0.000000E+00 0.000000E+00 4.239488E-02 4.236544E-02 4.239488E-02 4.239008E-02 4.239488E-02 5.599744E-02 4.239488E-02 4.238816E-02
38 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.703178E+00 2.152448E+00 0.000000E+00 0.000000E+00 4.227744E-02 4.225088E-02 4.227744E-02 4.227552E-02 4.227744E-02 5.342784E-02 4.227808E-02 4.227104E-02
39 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.429851E+00 1.793233E+00 0.000000E+00 0.000000E+00 4.126720E-02 4.124288E-02 4.126624E-02 4.126240E-02 4.126624E-02 5.175232E-02 4.126656E-02 4.125728E-02
40 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.827386E+00 2.338817E+00 0.000000E+00 0.000000E+00 4.104672E-02 4.101280E-02 4.104640E-02 4.103968E-02 4.104640E-02 5.253248E-02 4.104640E-02 4.103968E-02
41 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.703255E+00 2.246789E+00 0.000000E+00 0.000000E+00 4.228256E-02 4.225568E-02 4.228256E-02 4.228032E-02 4.228256E-02 5.577344E-02 4.228256E-02 4.227520E-02
42 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.912557E+00 2.526197E+00 0.000000E+00 0.000000E+00 4.235680E-02 4.232928E-02 4.235680E-02 4.235168E-02 4.235616E-02 5.594560E-02 4.235616E-02 4.234976E-02
43 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.912528E+00 2.408114E+00 0.000000E+00 0.000000E+00 4.235680E-02 4.232736E-02 4.235680E-02 4.235456E-02 4.235680E-02 5.333056E-02 4.235680E-02 4.235008E-02
44 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.801477E+00 2.251522E+00 0.000000E+00 0.000000E+00 2.664864E-02 2.662656E-02 2.664864E-02 2.664608E-02 2.664864E-02 3.330560E-02 2.664864E-02 2.664512E-02
45 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.887177E+00 2.288150E+00 0.000000E+00 0.000000E+00 4.239264E-02 4.236352E-02 4.239264E-02 4.239072E-02 4.239232E-02 5.139776E-02 4.239296E-02 4.238624E-02
46 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 1.542682E+00 1.946138E+00 0.000000E+00 0.000000E+00 4.213568E-02 4.210848E-02 4.213568E-02 4.213280E-02 4.213472E-02 5.315392E-02 4.213536E-02 4.213216E-02
47 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 2.147410E+00 2.764198E+00 0.000000E+00 0.000000E+00 4.051776E-02 4.049952E-02 4.051808E-02 4.051616E-02 4.051808E-02 5.215552E-02 4.051840E-02 4.051168E-02
